id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s]
2682635.062,74.0,241.762,297.097,841.066,241.778,297.136,841.112,239.0,246.0,293.0,302.0,823.0,861.0,984.0,38.0,44.0,4.5409,2.9419,-38.5381,4.0466,2.5989,-35.4374,223.794,0.7687,10.2812,118.1363,0.1632,43.7284,29.8773,19.2297,20.5563,268.2287,27.043928,-134259.63
2682635.071,84.0,229.07,104.459,866.619,229.35,104.598,867.304,223.0,235.0,100.0,111.0,844.0,894.0,2886.0,50.0,99.0,6.0186,5.1718,65.8467,5.2728,4.4164,66.8072,844.863,1.216,37.5449,224.1329,0.1574,99.9407,34.8397,26.6682,26.6185,268.43583,23.834965,-114979.77
2682635.083,97.0,26.09,127.493,857.833,25.958,127.623,856.635,22.0,31.0,124.0,133.0,833.0,886.0,2217.0,53.0,68.0,5.1497,4.145,-41.8957,4.2023,3.7642,-52.5654,523.8856,0.8557,16.7704,169.7386,0.1692,65.7618,41.6406,27.1833,31.4182,271.82571,24.218711,-122833.03
2682635.084,98.0,107.638,241.444,855.759,107.61,241.427,855.002,105.0,112.0,238.0,247.0,844.0,869.0,771.0,25.0,48.0,4.8638,2.925,14.0035,4.2554,2.5689,18.7179,262.1081,0.8276,11.7235,15.598,0.1703,55.4272,20.6698,15.1382,19.9479,270.46484,26.115443,-124035.57
2682635.085,100.0,93.866,244.652,860.499,93.899,244.494,860.051,91.0,98.0,239.0,252.0,845.0,879.0,1341.0,34.0,78.0,6.6988,3.4364,-7.3741,5.9561,2.9423,-5.6646,330.9747,0.8506,19.334,352.2557,0.1536,58.8544,24.2529,18.0033,18.077,270.69335,26.166573,-120318.36
2682635.092,109.0,188.511,268.599,921.044,188.343,268.724,921.254,182.0,195.0,264.0,274.0,898.0,946.0,2902.0,48.0,100.0,6.5224,4.8489,82.832,5.789,4.2248,81.9956,686.2541,0.7693,0.0,265.7174,0.1615,78.8784,36.9434,26.0959,0.0,269.11928,26.570404,-75265.716
2682635.107,129.0,159.211,280.918,918.906,159.428,281.105,918.653,153.0,166.0,276.0,288.0,900.0,940.0,2106.0,40.0,110.0,6.7758,4.9963,-65.47,6.1969,4.5118,-58.6535,539.6083,0.816,22.0578,85.1633,0.1714,68.6009,34.073,23.8194,26.9538,269.60121,26.776753,-77180.397
2682635.109,131.0,94.236,245.302,914.552,94.297,245.405,914.312,91.0,98.0,237.0,253.0,893.0,935.0,1876.0,42.0,83.0,7.8478,3.437,4.5033,6.1571,2.9906,5.5721,645.5958,0.9882,0.0,188.6396,0.1574,94.6759,26.2509,16.2815,0.0,270.68672,26.181755,-80375.772
2682635.118,142.0,16.848,78.982,919.441,16.825,78.905,919.682,13.0,22.0,73.0,85.0,904.0,934.0,1364.0,30.0,76.0,6.6301,3.5789,-28.7171,6.3397,3.1249,-31.2019,362.204,0.7128,13.8715,136.0874,0.1762,55.6713,23.827,16.156,22.7956,271.97792,23.406751,-76422.907
2682635.125,152.0,501.506,87.882,929.435,501.509,87.625,929.711,496.0,508.0,83.0,94.0,913.0,948.0,1789.0,35.0,87.0,6.0839,4.4225,-62.9044,5.5328,3.8479,-57.6568,499.5384,0.808,0.0,292.6538,0.167,70.7345,24.1556,17.0185,0.0,263.89984,23.552078,-69040.065
2682635.126,153.0,102.164,290.05,927.024,102.047,290.079,926.871,96.0,110.0,284.0,296.0,912.0,945.0,2060.0,33.0,112.0,7.8328,4.6718,-59.0996,6.9418,4.1484,-60.7697,593.9952,0.7197,0.0,313.3497,0.1633,80.1233,23.5963,17.2539,0.0,270.55756,26.926321,-71131.026
2682635.135,167.0,85.451,64.6,939.04,85.445,64.529,939.334,81.0,90.0,60.0,70.0,926.0,954.0,831.0,28.0,52.0,5.7196,2.7424,-35.4659,4.7095,2.4001,-35.8627,264.2651,0.8994,23.1335,139.9379,0.1727,53.0708,23.875,15.1125,14.469,270.83426,23.167139,-61956.561
2682635.151,186.0,250.631,288.664,947.744,250.717,288.659,947.819,247.0,255.0,284.0,293.0,932.0,964.0,979.0,32.0,54.0,4.6156,3.5889,-28.853,3.995,3.3711,-44.2365,234.3532,0.7148,10.7758,281.3133,0.1801,41.5833,23.6376,17.5269,22.6783,268.07972,26.902657,-55710.705
2682635.157,196.0,275.256,156.725,952.186,275.255,156.9,952.351,271.0,280.0,152.0,162.0,938.0,968.0,1292.0,30.0,70.0,5.1319,4.3033,43.2847,4.4531,3.869,45.6542,338.1027,0.7631,39.496,250.0447,0.1488,63.2123,22.7046,16.5804,5.7301,267.67076,24.706665,-52374.563
2682635.18,228.0,127.341,133.25,978.269,127.27,133.239,977.874,123.0,134.0,130.0,138.0,965.0,994.0,1082.0,29.0,61.0,5.6994,3.5185,70.0678,5.1179,3.0639,72.9562,297.4045,0.784,0.0,256.8326,0.1756,51.4996,25.1328,15.4438,0.0,270.13717,24.312307,-33586.393
2682635.184,234.0,481.816,164.729,975.008,481.612,164.83,975.995,473.0,490.0,160.0,171.0,959.0,993.0,1784.0,34.0,109.0,7.918,4.3011,84.0811,6.7071,3.7642,78.5412,545.1049,0.9931,20.9687,75.3183,0.1846,69.8986,22.1051,15.0484,21.3678,264.23145,24.838832,-34969.253
2682635.19,244.0,127.604,182.742,982.023,127.691,182.706,981.208,122.0,133.0,179.0,187.0,970.0,996.0,1057.0,26.0,73.0,5.3582,4.1017,-80.1549,4.8621,3.4918,-87.2141,412.7501,1.1662,23.4647,78.8919,0.1863,68.1424,21.0491,15.915,18.5795,270.13015,25.136757,-31132.041
2682635.209,279.0,106.544,19.638,987.333,106.442,19.695,988.553,103.0,112.0,16.0,24.0,973.0,1002.0,693.0,29.0,46.0,4.3497,3.4077,-79.9605,3.6564,3.064,-88.8329,236.4528,0.8589,9.7469,52.7091,0.2006,44.7838,25.0927,16.3537,23.8522,270.4843,22.419911,-25725.581
2683435.002,2.0,482.072,388.294,757.579,482.162,388.335,757.433,479.0,487.0,385.0,392.0,745.0,770.0,530.0,25.0,38.0,4.1767,2.7816,-44.5809,3.8882,2.49,-45.3867,133.274,0.7558,10.8185,283.9362,0.1929,30.0177,22.4007,17.846,17.6643,264.2223,36.563921,-195858.09
2683435.01,13.0,487.236,440.558,766.947,487.154,440.904,767.072,483.0,493.0,436.0,445.0,751.0,784.0,1306.0,33.0,68.0,4.8432,4.3788,-58.4195,4.1373,3.8459,-38.5858,445.1299,1.0205,39.8463,190.9792,0.2071,59.4765,24.8723,16.1453,13.8371,264.13909,37.440071,-188762.43
2683435.02,29.0,256.589,311.137,791.591,256.659,311.134,791.616,251.0,263.0,306.0,316.0,776.0,810.0,1367.0,34.0,68.0,6.5314,3.2005,55.9742,5.8591,2.7736,55.7162,349.3547,0.8888,4.2643,255.6694,0.1804,52.3761,27.2994,18.8225,29.5758,267.98069,35.27724,-170695.47
2683435.021,30.0,167.125,288.13,811.152,167.012,288.199,811.164,161.0,172.0,286.0,291.0,794.0,833.0,1090.0,39.0,49.0,5.5408,2.6304,-81.2553,4.891,2.4126,-83.8109,258.5689,0.7312,11.6641,90.6468,0.1768,44.2856,32.303,17.5568,24.5993,269.47481,34.894985,-156305.45
2683435.03,48.0,108.459,231.203,821.709,108.331,231.288,820.854,103.0,115.0,226.0,237.0,798.0,846.0,2753.0,48.0,91.0,6.2479,4.7116,57.652,5.2755,4.2105,55.6042,725.9213,0.9934,5.4221,217.3239,0.1796,77.0245,35.4708,23.9188,41.7966,270.45281,33.946468,-149172.13
2683435.033,51.0,493.976,333.061,794.797,494.053,332.846,794.611,489.0,499.0,327.0,340.0,778.0,814.0,2184.0,36.0,98.0,6.9645,4.3041,18.7134,5.717,3.6848,20.5974,757.6551,1.2237,14.4459,179.0776,0.1836,88.3102,24.943,16.1677,28.823,264.02411,35.639108,-168490.35
2683435.034,52.0,384.784,26.327,808.574,384.735,26.179,808.814,381.0,389.0,23.0,31.0,790.0,829.0,1252.0,39.0,52.0,4.4885,3.5586,-50.6859,3.7437,3.0688,-61.6234,418.1019,0.8425,13.2506,150.0466,0.1713,68.9619,30.2063,21.132,27.9153,265.84607,30.527974,-158035.35
2683435.036,54.0,141.883,438.445,823.66,141.912,438.444,824.074,139.0,145.0,432.0,445.0,807.0,846.0,785.0,39.0,46.0,5.0251,2.6785,-3.5228,4.3656,2.4221,-4.8691,215.1859,0.8977,23.8626,333.3766,0.2183,35.1871,28.7808,16.7733,7.5104,269.89313,37.399068,-146802.04
2683435.044,65.0,160.492,84.996,845.631,160.272,85.056,845.663,155.0,167.0,81.0,90.0,827.0,865.0,1985.0,38.0,85.0,5.9095,4.5342,73.5306,5.6245,4.1314,74.5381,424.5483,0.9402,0.0,72.4769,0.1685,56.5616,31.7281,21.7767,0.0,269.58713,31.509267,-130909.76
2683435.045,66.0,278.278,65.483,804.636,278.441,65.66,804.735,273.0,285.0,60.0,71.0,786.0,823.0,2104.0,37.0,91.0,6.2471,4.5199,-61.8752,5.3574,4.1302,-60.4788,473.8191,0.7063,0.0,285.9474,0.1549,66.6898,30.4818,20.9193,0.0,267.61765,31.186001,-161037.63
2683435.047,69.0,110.406,217.524,829.011,110.456,217.13,829.111,108.0,115.0,211.0,223.0,812.0,847.0,1040.0,35.0,56.0,6.4623,3.2364,-19.9586,6.6348,2.9584,-17.8868,274.6508,0.984,0.0,164.5996,0.1892,45.0068,23.4294,15.2352,0.0,270.41741,33.710492,-143094.22
2683435.049,71.0,258.893,381.135,831.121,258.875,381.188,830.944,254.0,264.0,376.0,387.0,812.0,853.0,1575.0,41.0,67.0,6.4294,3.2157,-38.9138,6.1024,2.8106,-41.4298,396.7676,0.8858,6.884,312.2792,0.1955,51.1322,29.2894,17.4943,34.6773,267.94375,36.444802,-141744.8
2683435.058,80.0,97.108,373.859,858.799,97.189,373.733,858.094,94.0,103.0,371.0,378.0,834.0,886.0,1123.0,52.0,46.0,4.4007,2.7404,-65.4997,3.8516,2.6339,-54.4051,235.6665,0.8222,5.243,145.3392,0.1978,35.5506,44.3318,37.2974,41.1651,270.63851,36.320548,-121758.91
2683435.059,81.0,106.85,388.355,842.408,106.723,388.288,842.071,103.0,112.0,382.0,396.0,828.0,860.0,1389.0,32.0,80.0,6.6198,3.4479,-13.9479,5.6713,3.1191,-13.429,358.575,0.8664,30.1455,11.4013,0.1991,48.334,25.1026,15.6415,14.9509,270.47962,36.563143,-133553.95
2683435.063,85.0,255.407,147.066,844.887,255.385,147.112,844.822,252.0,260.0,143.0,153.0,827.0,864.0,1223.0,37.0,55.0,4.4783,3.9077,-12.5578,4.2839,3.4545,-14.2996,247.9275,0.7124,8.7522,253.7009,0.1529,46.3532,27.6266,19.6094,27.1047,268.00192,32.543527,-131528.94
2683435.064,86.0,130.323,343.485,857.932,130.435,343.524,857.825,127.0,134.0,340.0,348.0,843.0,875.0,745.0,32.0,36.0,4.5686,2.5307,-37.0046,4.1388,2.2409,-37.6624,196.9154,0.7029,8.9031,144.2503,0.1854,38.9193,27.0811,19.8108,24.8007,270.08442,35.817075,-121957.47
2683435.068,92.0,40.795,43.812,895.173,40.935,43.973,895.257,35.0,46.0,38.0,51.0,868.0,919.0,3106.0,51.0,109.0,6.1385,5.587,38.6335,5.3416,4.7212,36.2253,874.1153,0.8996,30.8621,11.6875,0.1704,92.0204,38.8161,27.6063,28.2345,271.57609,30.824536,-94402.721
2683435.075,99.0,271.678,294.477,900.704,271.675,294.261,900.388,267.0,278.0,289.0,301.0,875.0,932.0,3236.0,57.0,91.0,6.7667,4.2359,39.0563,6.656,3.6794,38.0678,606.5695,0.7145,4.6093,27.9589,0.1683,63.3469,46.4995,33.9839,52.2328,267.73042,34.996012,-90625.651
2683435.078,102.0,502.754,198.01,882.543,502.841,197.764,882.543,499.0,508.0,194.0,203.0,864.0,902.0,1610.0,38.0,66.0,4.5923,4.44,-63.0841,3.9912,3.9114,-67.5828,404.1722,0.8367,26.237,278.0853,0.1754,57.4178,30.9525,19.5402,18.1357,263.87764,33.387731,-103761.92
2683435.083,107.0,19.58,41.584,903.071,19.699,41.603,902.861,13.0,28.0,37.0,47.0,881.0,926.0,2742.0,45.0,107.0,7.1613,4.6063,76.5567,6.2502,3.8271,74.2402,803.2591,0.984,14.3644,248.2041,0.1693,90.6047,31.6947,17.813,32.2742,271.93002,30.785038,-88805.446
2683435.096,121.0,322.784,153.097,927.135,322.616,153.111,926.974,316.0,329.0,148.0,159.0,905.0,948.0,2486.0,43.0,102.0,6.2302,5.0435,71.6454,5.7675,4.3297,75.7384,573.6767,0.8532,0.0,275.259,0.1764,65.2099,32.1708,22.4668,0.0,266.88139,32.643521,-71054.668
2683435.097,122.0,273.306,3.423,923.748,273.263,3.228,923.641,270.0,277.0,0.0,9.0,906.0,941.0,836.0,35.0,39.0,4.8505,2.5657,-19.4114,4.2328,2.3659,-20.7577,197.388,0.7321,7.8653,143.3168,0.1629,41.9009,26.7425,24.8613,25.7271,267.70394,30.145458,-73508.526
2683435.099,124.0,69.079,440.854,961.724,69.137,440.859,962.596,65.0,76.0,437.0,445.0,938.0,983.0,1106.0,45.0,46.0,4.0727,3.656,63.435,3.2707,3.1255,15.5925,303.6905,0.8849,9.1604,333.9349,0.2121,43.0449,37.9826,33.0366,35.8957,271.10606,37.439322,-44832.771
2683435.101,126.0,109.936,245.505,952.234,109.878,245.317,951.757,106.0,114.0,241.0,251.0,936.0,968.0,1102.0,32.0,58.0,4.7343,3.2888,-29.7056,4.4328,3.1442,-30.1274,240.9715,0.7402,9.0532,333.5104,0.1925,37.7177,25.9386,16.4475,25.2254,270.42703,34.180283,-52811.827
2683435.132,167.0,251.595,60.926,991.303,251.746,60.896,992.09,248.0,257.0,56.0,66.0,977.0,1004.0,948.0,27.0,57.0,5.3658,3.3604,-33.3352,4.9811,3.0347,-35.106,245.3747,0.9784,20.2582,152.0923,0.1847,43.1444,21.0043,16.5974,16.0682,268.06257,31.10659,-23121.805
2683435.134,170.0,7.396,386.327,999.715,7.331,386.332,1001.333,1.0,16.0,383.0,391.0,978.0,1022.0,2513.0,44.0,102.0,7.9421,3.8731,-83.984,8.0402,3.3662,-85.3387,765.6865,1.0015,18.491,272.8359,0.2357,64.8041,31.5781,22.0486,30.9497,272.13616,36.530537,-16317.373
2683435.145,187.0,150.991,30.258,989.753,151.071,30.307,989.533,146.0,156.0,28.0,34.0,973.0,1007.0,862.0,34.0,45.0,5.1647,2.7719,-83.3942,4.4318,2.4919,-80.1494,232.16,0.8365,0.0,105.4649,0.1759,44.9545,25.1084,17.6059,0.0,269.74048,30.596769,-25003.543
2760235.006,7.0,403.477,217.619,900.676,403.54,217.695,900.996,400.0,408.0,215.0,221.0,887.0,915.0,683.0,28.0,39.0,4.5048,2.7775,-64.9317,3.9752,2.3366,-67.0353,273.0319,0.949,0.0,108.6499,0.2212,47.236,22.7989,15.927,0.0,273.53266,1.7199123,-90178.165
2760235.012,16.0,129.924,195.18,910.486,129.865,195.302,911.754,127.0,134.0,191.0,200.0,893.0,925.0,869.0,32.0,48.0,4.3709,3.2589,32.7058,4.1326,2.9993,28.2756,320.4987,0.9314,18.0577,40.802,0.2584,42.0698,26.3693,15.3207,16.5834,278.09392,1.3466933,-82258.929
2760235.037,51.0,193.135,466.588,920.305,193.173,466.561,921.64,190.0,198.0,461.0,473.0,907.0,936.0,1192.0,29.0,65.0,6.3506,3.1465,-14.7466,5.588,2.7579,-14.4868,590.554,1.3142,30.2967,168.1121,0.2414,70.8463,22.4969,16.6078,20.7783,277.03878,5.8676973,-74981.275
2760235.395,634.0,124.76,127.136,1170.528,124.661,127.041,1169.858,120.0,131.0,120.0,135.0,1148.0,1192.0,1593.0,44.0,99.0,7.9129,4.201,-22.5789,7.1403,3.3362,-23.8058,1247.5489,2.0846,24.93,157.0035,0.2578,121.2404,35.5355,24.5154,35.2178,278.18065,0.2090151,107737.79
2760235.408,652.0,246.322,472.433,1155.634,246.243,472.495,1154.397,243.0,250.0,468.0,478.0,1137.0,1177.0,1440.0,40.0,59.0,5.1884,3.6914,-8.4652,4.7264,3.3185,-5.0103,857.2982,1.7644,7.096,173.5782,0.2603,86.8059,32.6492,17.3836,35.931,276.15429,5.9665834,96355.958
2760235.42,664.0,84.676,414.794,1195.393,84.618,414.759,1195.56,80.0,90.0,411.0,419.0,1178.0,1215.0,1357.0,37.0,57.0,4.8797,3.6085,-59.7468,4.3193,3.2845,-52.837,406.0167,0.8634,0.0,317.707,0.2087,52.82,29.5657,20.0095,0.0,278.84803,5.0043212,126657.02
2760235.425,669.0,384.952,233.899,1162.905,384.951,233.862,1162.689,381.0,390.0,230.0,240.0,1151.0,1175.0,859.0,24.0,63.0,5.8693,3.4771,41.5169,4.9016,3.0768,42.738,518.244,1.3469,36.5059,225.366,0.2253,78.4998,19.749,15.0088,15.9036,273.84249,1.9893703,102460.12
2761035.002,2.0,42.812,58.713,588.384,43.111,58.738,587.787,37.0,49.0,53.0,65.0,562.0,612.0,3510.0,50.0,112.0,7.1324,4.7314,-43.5249,6.399,4.1091,-40.1456,1432.0026,1.285,39.5648,142.3526,0.2044,118.2473,39.1761,30.4861,32.3636,279.53982,7.0706239,-320738.28
2761035.004,4.0,21.206,59.981,589.558,21.091,59.9,589.068,14.0,28.0,56.0,65.0,568.0,610.0,2450.0,42.0,88.0,7.1771,3.8623,76.3821,6.3422,3.2146,77.2598,838.5515,0.9825,0.0,80.2922,0.1868,90.6778,33.9736,26.3788,0.0,279.90682,7.0900007,-319795.47
2761035.006,6.0,263.551,176.222,617.046,263.535,176.103,616.955,258.0,269.0,172.0,181.0,592.0,647.0,2523.0,55.0,76.0,5.5512,4.2701,-82.5735,4.6763,3.4654,-78.1826,1071.7522,1.2499,0.0,255.3057,0.1955,109.1241,37.6233,21.2845,0.0,275.86608,9.0267107,-299267.22
2761035.015,16.0,482.926,191.983,886.122,482.95,192.136,886.605,479.0,489.0,184.0,199.0,867.0,906.0,2016.0,39.0,83.0,7.8843,3.3404,-20.2184,6.8855,3.0095,-19.1214,758.3684,1.09,59.6849,341.074,0.1997,84.5674,31.3502,22.796,12.4494,272.20916,9.2939357,-100771.72
2761035.027,31.0,255.256,162.266,903.829,255.254,162.321,904.552,252.0,260.0,154.0,171.0,886.0,924.0,2228.0,38.0,96.0,7.9265,3.8249,-4.3652,6.5082,3.2742,-5.1998,818.4137,0.9865,30.9827,3.4452,0.1945,89.1492,34.3526,23.6975,27.5923,276.0041,8.7970067,-87560.492
2761035.034,39.0,113.789,406.851,900.756,113.722,406.761,901.517,109.0,120.0,403.0,414.0,888.0,915.0,1555.0,27.0,86.0,5.974,4.8883,40.8792,5.611,4.395,57.2168,472.3579,0.8507,31.9601,79.0963,0.2002,59.8319,22.2734,17.2671,17.2229,278.36297,12.871025,-89794.732
2761035.055,66.0,18.203,369.327,916.905,18.179,369.218,917.908,15.0,22.0,363.0,378.0,905.0,929.0,1113.0,24.0,82.0,7.2555,3.387,1.468,6.4669,2.8891,-0.2297,579.4267,1.1262,38.2682,187.9131,0.24,72.3809,20.0095,15.9437,16.1656,279.95535,12.245298,-77728.544
2761035.059,71.0,205.379,504.982,921.659,205.61,505.966,923.247,198.0,214.0,495.0,512.0,903.0,941.0,3348.0,38.0,185.0,7.9841,7.6888,14.6283,7.1162,5.9815,-13.5869,3793.6139,4.3528,416.7813,283.3837,0.3347,195.9082,27.3443,17.6839,0.6579,276.8315,14.524445,-73798.81
2761035.067,94.0,258.152,494.172,922.973,258.04,494.247,923.813,254.0,263.0,487.0,502.0,908.0,941.0,1912.0,33.0,96.0,7.3711,4.1977,4.0458,6.5037,3.5223,6.3815,1396.0695,1.6128,0.0,11.8628,0.275,116.106,23.9188,16.924,0.0,275.95767,14.32913,-73381.789
2761035.454,679.0,310.147,69.109,1122.018,310.302,69.432,1116.945,305.0,315.0,65.0,74.0,1101.0,1148.0,1915.0,47.0,69.0,5.1316,4.0931,-41.5371,4.351,3.4417,-44.4061,918.4251,2.2235,9.8143,159.9622,0.2784,75.3891,36.1939,25.5545,43.7184,275.08663,7.2488618,68787.135
2761035.496,731.0,311.185,176.958,1108.762,311.124,177.094,1108.684,308.0,316.0,172.0,181.0,1099.0,1118.0,623.0,19.0,51.0,4.3227,3.9449,-25.1802,3.9031,3.4488,-43.6687,455.4594,1.6528,29.2663,105.6963,0.3249,56.1615,17.0087,14.7048,15.3252,275.07293,9.0432315,62705.528
2761035.543,783.0,379.89,160.07,1138.515,379.75,160.446,1137.869,376.0,386.0,155.0,168.0,1123.0,1153.0,1228.0,30.0,89.0,7.2334,4.1974,26.1515,6.1557,3.4812,26.1084,548.755,1.0938,33.9169,207.1472,0.2146,72.9851,21.4914,15.1364,15.5922,273.92916,8.7657653,84189.791
2761035.555,796.0,170.497,72.883,1181.927,170.44,72.844,1182.052,165.0,177.0,69.0,79.0,1165.0,1198.0,1527.0,33.0,75.0,6.5262,3.5108,-55.9768,5.7728,3.0284,-58.6947,691.8774,1.1989,52.3649,117.4856,0.2028,87.3235,24.0924,15.9599,14.9697,277.41767,7.3057208,116713.77
2761835.004,4.0,451.371,68.696,792.652,451.39,68.624,793.029,447.0,457.0,62.0,77.0,775.0,812.0,1871.0,37.0,86.0,6.9942,3.8658,21.4621,5.807,3.3835,21.9044,579.5642,1.0145,0.0,201.0495,0.179,74.8539,28.4818,18.7393,0.0,272.73516,15.235391,-169654.78
2761835.007,7.0,485.778,395.333,839.353,485.784,395.386,839.795,483.0,489.0,390.0,403.0,822.0,858.0,907.0,36.0,58.0,6.8524,2.8141,3.79,6.0751,2.4904,5.4459,239.7299,0.6098,14.317,5.355,0.1618,49.1887,30.6838,22.4793,22.5538,272.16193,20.681434,-135229.63
2761835.01,10.0,482.266,480.363,851.869,482.376,480.147,852.085,479.0,487.0,475.0,487.0,834.0,871.0,1500.0,37.0,59.0,6.1452,2.9676,23.9565,5.8154,2.5487,23.6664,365.9667,0.7074,14.6673,30.2021,0.1624,58.1812,32.7304,26.9656,27.8438,272.21873,22.094128,-126182.79
2761835.016,16.0,436.035,480.786,881.712,436.21,480.725,883.191,429.0,443.0,474.0,489.0,859.0,905.0,4818.0,46.0,158.0,7.5646,6.6584,19.3943,6.8472,5.6152,5.4054,1921.8152,1.2461,139.3684,335.7824,0.1694,163.4039,33.7109,22.5039,12.8103,272.98815,22.103756,-103284.35
2761835.02,20.0,65.858,416.917,869.68,65.832,416.869,869.632,62.0,72.0,415.0,421.0,857.0,881.0,604.0,24.0,43.0,5.6297,2.4544,73.5746,5.2753,2.2005,74.0815,162.806,0.7152,5.6135,81.2618,0.1803,36.732,19.9607,14.7668,19.755,279.16115,21.039483,-113265.81
2761835.022,23.0,20.909,499.733,873.781,20.816,499.946,874.386,17.0,25.0,496.0,505.0,862.0,884.0,648.0,22.0,55.0,4.3283,4.2368,-8.9493,4.3715,3.6093,2.7814,195.3247,0.9283,18.8733,149.4218,0.1868,41.0829,16.8074,14.6701,13.9078,279.91141,22.424106,-109766.15
2761835.041,49.0,188.069,239.034,906.481,187.96,239.29,907.999,184.0,193.0,233.0,247.0,887.0,929.0,2448.0,42.0,93.0,6.7789,4.3164,8.9951,5.7771,3.53,11.3395,1280.4945,1.735,0.0,186.9135,0.2564,100.9342,32.2958,16.3209,0.0,277.12568,18.079831,-85022.875
2761835.06,76.0,466.707,176.375,912.365,466.877,176.408,912.435,461.0,472.0,172.0,184.0,896.0,929.0,1796.0,33.0,88.0,6.1147,4.9608,-25.4575,5.2957,4.429,-25.5718,738.4886,0.8628,17.3849,81.166,0.2004,86.9758,29.0414,18.8966,28.7295,272.47705,17.031795,-81757.729
2761835.079,106.0,324.17,442.191,914.487,324.233,442.215,914.591,322.0,328.0,438.0,448.0,900.0,930.0,796.0,30.0,43.0,4.9431,2.7899,1.2805,4.2488,2.3856,1.1937,323.4215,0.8696,9.1469,0.362,0.1846,62.0924,25.1536,17.6447,24.8349,274.85445,21.46192,-80170.438
2761835.086,122.0,315.416,268.549,927.872,315.462,268.364,928.588,311.0,321.0,263.0,277.0,906.0,951.0,2828.0,45.0,105.0,7.0754,4.8525,0.6548,6.2782,4.0365,2.0343,1640.3057,1.7399,134.6714,330.8866,0.2326,132.5813,32.467,23.8308,4.5863,275.00064,18.564403,-69866.67
2761835.5,784.0,121.854,88.276,1116.346,121.757,88.315,1116.42,115.0,128.0,84.0,94.0,1099.0,1136.0,1859.0,37.0,85.0,6.7433,3.8918,61.2769,5.9728,3.4654,59.6642,560.8241,1.0015,6.6923,256.3914,0.194,67.05,29.5807,19.6041,33.75,278.22906,15.563585,68400.549
2762635.005,5.0,417.916,144.955,726.365,417.876,144.844,726.496,409.0,424.0,141.0,150.0,707.0,749.0,2033.0,42.0,85.0,7.41,3.7695,82.2098,5.9608,3.3311,78.9954,576.2841,0.9348,14.9868,250.01,0.1565,81.6438,30.354,18.9949,29.9084,273.29374,24.505725,-218631.6
2762635.011,11.0,225.84,127.043,832.615,225.854,127.083,832.537,221.0,231.0,124.0,131.0,818.0,847.0,814.0,29.0,49.0,4.7154,2.9611,-65.4044,4.441,2.5518,-67.4991,207.3041,0.6613,10.5808,100.2948,0.1728,42.0386,25.2273,20.501,23.1959,276.4941,24.209709,-140572.05
2762635.012,12.0,506.53,127.376,855.722,506.417,127.582,855.664,502.0,511.0,122.0,134.0,832.0,883.0,2801.0,51.0,84.0,5.8771,4.6727,-8.9578,4.9546,4.278,-10.9286,781.3861,0.9026,0.0,176.092,0.1735,85.1077,39.5534,27.92,0.0,271.81805,24.218028,-123548.19
2762635.014,18.0,429.632,113.687,879.56,429.8,113.955,878.094,424.0,436.0,107.0,121.0,846.0,928.0,3309.0,82.0,134.0,7.7149,6.0036,-1.9239,7.0344,5.2591,-8.5601,1109.6922,1.1004,66.7529,172.3532,0.1835,105.1329,67.6763,20.7447,8.2869,273.09499,23.990908,-107036.37
2762635.024,33.0,463.028,475.839,877.278,462.889,475.673,876.832,459.0,468.0,471.0,485.0,857.0,898.0,1793.0,41.0,68.0,7.2465,3.1851,-28.9187,5.8458,2.8111,-26.7826,638.5633,1.0953,0.0,330.4291,0.1862,80.9955,33.5044,22.2895,0.0,272.54351,30.019557,-107965.55
2762635.028,38.0,436.059,4.023,884.692,436.247,3.718,884.848,430.0,443.0,0.0,11.0,861.0,907.0,2951.0,46.0,107.0,6.5125,5.362,77.2922,5.5768,4.6213,70.2314,1143.374,1.2365,0.0,292.3051,0.1738,121.1174,33.0037,22.3065,0.0,272.98754,22.153622,-102065.2
2762635.043,67.0,343.43,300.213,896.639,343.483,300.096,897.371,341.0,347.0,295.0,306.0,877.0,914.0,1129.0,37.0,50.0,5.4282,2.9173,7.792,4.9935,2.3667,8.3833,350.8061,0.825,5.5582,12.3799,0.1918,54.4331,32.7987,24.578,34.3331,274.53362,27.093273,-92846.771
2762635.045,69.0,468.068,66.733,892.428,468.077,66.772,892.728,464.0,474.0,63.0,72.0,876.0,911.0,1365.0,35.0,66.0,5.2663,3.9895,-68.3298,4.7217,3.2855,-65.9938,513.3775,0.8351,0.0,103.4547,0.1597,87.0114,28.658,18.4515,0.0,272.45705,23.204534,-96264.225
